-5.1, 14.82590630617405
-4.9799999999999995, 23.557917425484966
-4.859999999999999, 61.08175098759438
-4.739999999999999, 1385.5273159010294
-4.619999999999999, 96.74854817784157
-4.499999999999999, 13.948242433183019
-4.379999999999999, 4.245915240191237
-4.259999999999999, 1.7363430028277116
-4.139999999999999, 0.9233361111804934
-4.019999999999999, 0.6889730147942432
-3.8999999999999986, 0.7088010747038361
-3.7799999999999985, 0.8801074140490697
-3.6599999999999984, 1.194857507938283
-3.5399999999999983, 1.7310357348701348
-3.419999999999998, 2.7594119465340667
-3.299999999999998, 5.4145632767842224
-3.179999999999998, 25.062245352524645
-3.059999999999998, -13.309681038165479
-2.9399999999999977, -6.082096212624606
-2.8199999999999976, -4.260670101524043
-2.6999999999999975, -3.3484415380562664
-2.5799999999999974, -2.5326805053108923
-2.4599999999999973, -0.7325865310155348
-2.339999999999997, -22.735971647710514
-2.219999999999997, -5.574350643779792
-2.099999999999997, -3.9650808482829265
-1.9799999999999969, -2.245026211384366
-1.8599999999999968, 1.9595579668986751
-1.7399999999999967, 20.21260741159345
-1.6199999999999966, 369.67295698057274
-1.4999999999999964, 225.19480177782384
-1.3799999999999963, 35.54733618649019
-1.2599999999999962, 14.55977116319829
-1.1399999999999961, 7.993813531768474
-1.019999999999996, 5.097347945402376
-0.899999999999996, 3.601860469423924
-0.779999999999996, 2.7836387562342595
-0.659999999999996, 2.361563843674561
-0.539999999999996, 2.230509110765433
-0.41999999999999604, 2.39910708332255
-0.29999999999999605, 3.049189671899825
-0.17999999999999605, 4.99301118142396
-0.059999999999996056, 15.82037686948766
0.06000000000000394, 173680.79211590963
0.18000000000000393, 6623.577670287418
0.30000000000000393, 447.53494443272587
0.4200000000000039, 14.301348270016668
0.5400000000000039, -0.054675220319604055
0.6600000000000039, -7.408902883080965
0.7800000000000039, -21.993049080728735
0.9000000000000039, -32.86978153632349
1.020000000000004, -36.13418739176417
1.1400000000000041, -32.85103785158262
1.2600000000000042, -25.755967839768076
1.3800000000000043, -17.530846257532545
